config_name,noise_threshold,buy_rule,sell_rule,stop_loss_pct,take_profit_pct,max_holding_days,decisions_count,hold_count,buy_count,sell_count,operations_count,trades_count,initial_balance,final_balance,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_fees,avg_trade_result,model_rmse,model_mae,model_mape,open_position_amount
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast,0.03,0.08,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.04,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.04,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.04,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.06,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.06,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.06,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.08,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.08,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast,0.05,0.08,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,10,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,20,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,30,365,363,1,1,2,1,10000,10094.69,0.946883,0.721855,1.037067,100,0,94.68829083,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,10,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.251562,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,20,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.251562,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,30,365,345,10,10,20,10,10000,9979.64,-0.203588,-0.251562,0.776691,30,0,-2.03587967,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,10,365,345,10,10,20,10,10000,10039.4,0.393994,0.407717,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,20,365,345,10,10,20,10,10000,10039.4,0.393994,0.407717,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,30,365,345,10,10,20,10,10000,10039.4,0.393994,0.407717,0.608137,30,0,3.93993757,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,10,365,349,8,8,16,8,10000,10076.52,0.765169,0.706961,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,20,365,349,8,8,16,8,10000,10076.52,0.765169,0.706961,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,30,365,349,8,8,16,8,10000,10076.52,0.765169,0.706961,0.608137,37.5,0,9.56461066,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,10,365,349,8,8,16,8,10000,10039.58,0.395786,0.467094,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,20,365,349,8,8,16,8,10000,10039.58,0.395786,0.467094,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,30,365,349,8,8,16,8,10000,10039.58,0.395786,0.467094,0.794499,50,0,4.9473259,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,10,365,351,7,7,14,7,10000,10024.53,0.245321,0.223075,1.0488,42.857143,0,3.50458229,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,20,365,349,8,8,16,8,10000,10029.28,0.292795,0.280761,0.897303,37.5,0,3.65993503,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,30,365,349,8,8,16,8,10000,10029.28,0.292795,0.280761,0.897303,37.5,0,3.65993503,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,10,365,351,7,7,14,7,10000,10007.12,0.071152,0.065377,1.013999,42.857143,0,1.0164545,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,20,365,353,6,6,12,6,10000,10023.04,0.23036,0.195512,0.856517,50,0,3.83933392,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,30,365,355,5,5,10,5,10000,10006.51,0.065109,0.058519,1.019976,40,0,1.30218269,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,10,365,353,6,6,12,6,10000,10096.25,0.962469,0.946723,0.701472,66.666667,0,16.04115162,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,20,365,353,6,6,12,6,10000,10059.61,0.59607,0.640286,0.796885,66.666667,0,9.9344935,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,30,365,353,6,6,12,6,10000,10059.61,0.59607,0.640286,0.796885,66.666667,0,9.9344935,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,10,365,357,4,4,8,4,10000,10086.96,0.869611,0.743171,1.106809,75,0,21.74027085,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,20,365,357,4,4,8,4,10000,10073.81,0.738055,0.635578,0.890073,75,0,18.45137285,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,30,365,357,4,4,8,4,10000,10073.81,0.738055,0.635578,0.890073,75,0,18.45137285,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold10,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,10,365,357,4,4,8,4,10000,10111.41,1.114118,0.954418,0.890073,75,0,27.85294215,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold20,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,20,365,359,3,3,6,3,10000,10088.61,0.886109,0.713003,1.066805,100,0,29.53695213,2107.69756314,1537.91571758,1.56150688,0
nt0.00075__buy_predicted_close_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold30,0.00075,predicted_close_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,30,365,361,2,2,4,2,10000,10139.52,1.395172,1.148768,0.972688,100,0,69.75858479,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast,0.02,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast,0.02,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast,0.02,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast,0.02,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast,0.02,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast,0.02,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast,0.02,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast,0.02,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.02__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast,0.02,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast,0.03,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast,0.03,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast,0.03,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast,0.03,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast,0.03,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast,0.03,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast,0.03,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast,0.03,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
